"Titre de tracé : Hobo3"
"#";"Date Heure, GMT+01:00";"Temp., °C (LGR S/N: 10614064, SEN S/N: 10614064, LBL: t)";"Tension, V (LGR S/N: 10614064, SEN S/N: 10614064, LBL: tesio)";"Hôte connecté (LGR S/N: 10614064)";"Arrêté (LGR S/N: 10614064)";"Fin de fichier (LGR S/N: 10614064)"
3732;28/02/19 16:50:39;48.968;0.67483;;;
3733;28/02/19 16:50:40;48.968;0.67479;;;
3734;28/02/19 16:50:41;48.968;0.67483;;;
3735;28/02/19 16:50:42;48.968;0.67483;;;
3736;28/02/19 16:50:43;48.968;0.67483;;;
3737;28/02/19 16:50:44;48.970;0.67483;;;
3738;28/02/19 16:50:45;48.970;0.67483;;;
3739;28/02/19 16:50:46;48.970;0.67483;;;
3740;28/02/19 16:50:47;48.970;0.67483;;;
3741;28/02/19 16:50:48;48.970;0.67483;;;
3742;28/02/19 16:50:49;48.970;0.67483;;;
3743;28/02/19 16:50:50;48.970;0.67483;;;
3744;28/02/19 16:50:51;48.970;0.67483;;;
3745;28/02/19 16:50:52;48.970;0.67483;;;
3746;28/02/19 16:50:53;48.970;0.67479;;;
3747;28/02/19 16:50:54;48.970;0.67483;;;
3748;28/02/19 16:50:55;48.970;0.67483;;;
3749;28/02/19 16:50:56;48.972;0.67472;;;
3750;28/02/19 16:50:57;48.975;0.67472;;;
3751;28/02/19 16:50:58;48.972;0.67472;;;
3752;28/02/19 16:50:59;48.972;0.67472;;;
3753;28/02/19 16:51:00;48.972;0.67472;;;
3754;28/02/19 16:51:01;48.972;0.67472;;;
3755;28/02/19 16:51:02;48.975;0.67472;;;
3756;28/02/19 16:51:03;48.975;0.67472;;;
3757;28/02/19 16:51:04;48.972;0.67472;;;
3758;28/02/19 16:51:05;48.972;0.67472;;;
3759;28/02/19 16:51:06;48.972;0.67472;;;
3760;28/02/19 16:51:07;48.970;0.67475;;;
3761;28/02/19 16:51:08;48.970;0.67475;;;
3762;28/02/19 16:51:09;48.970;0.67479;;;
3763;28/02/19 16:51:10;48.970;0.67479;;;
3764;28/02/19 16:51:11;48.968;0.67475;;;
3765;28/02/19 16:51:12;48.968;0.67479;;;
3766;28/02/19 16:51:13;48.968;0.67475;;;
3767;28/02/19 16:51:14;48.968;0.67475;;;
3768;28/02/19 16:51:15;48.970;0.67475;;;
3769;28/02/19 16:51:16;48.970;0.67475;;;
3770;28/02/19 16:51:17;48.968;0.67475;;;
3771;28/02/19 16:51:18;48.968;0.67475;;;
3772;28/02/19 16:51:19;48.968;0.67479;;;
3773;28/02/19 16:51:20;48.968;0.67475;;;
3774;28/02/19 16:51:21;48.968;0.67475;;;
3775;28/02/19 16:51:22;48.968;0.67479;;;
3776;28/02/19 16:51:23;48.970;0.67479;;;
3777;28/02/19 16:51:24;48.970;0.67475;;;
3778;28/02/19 16:51:25;48.970;0.67475;;;
3779;28/02/19 16:51:26;48.968;0.67475;;;
3780;28/02/19 16:51:27;48.968;0.67475;;;
3781;28/02/19 16:51:28;48.968;0.67472;;;
3782;28/02/19 16:51:29;48.968;0.67472;;;
3783;28/02/19 16:51:30;48.968;0.67472;;;
3784;28/02/19 16:51:31;48.968;0.67472;;;
3785;28/02/19 16:51:32;48.968;0.67475;;;
3786;28/02/19 16:51:33;48.968;0.67475;;;
3787;28/02/19 16:51:34;48.968;0.67479;;;
3788;28/02/19 16:51:35;48.968;0.67475;;;
3789;28/02/19 16:51:36;48.968;0.67475;;;
3790;28/02/19 16:51:37;48.968;0.67475;;;
3791;28/02/19 16:51:38;48.968;0.67475;;;
3792;28/02/19 16:51:39;48.968;0.67475;;;
3793;28/02/19 16:51:40;48.968;0.67475;;;
3794;28/02/19 16:51:41;48.966;0.67475;;;
3795;28/02/19 16:51:42;48.968;0.67472;;;
3796;28/02/19 16:51:43;48.968;0.67472;;;
3797;28/02/19 16:51:44;48.966;0.67472;;;
3798;28/02/19 16:51:45;48.968;0.67475;;;
3799;28/02/19 16:51:46;48.968;0.67475;;;
3800;28/02/19 16:51:47;48.966;0.67479;;;
3801;28/02/19 16:51:48;48.966;0.67479;;;
3802;28/02/19 16:51:49;48.966;0.67479;;;
3803;28/02/19 16:51:50;48.966;0.67479;;;
3804;28/02/19 16:51:51;48.966;0.67479;;;
3805;28/02/19 16:51:52;48.968;0.67475;;;
3806;28/02/19 16:51:53;48.968;0.67472;;;
3807;28/02/19 16:51:54;48.970;0.67472;;;
3808;28/02/19 16:51:55;48.970;0.67468;;;
3809;28/02/19 16:51:56;48.970;0.67472;;;
3810;28/02/19 16:51:57;48.970;0.67472;;;
3811;28/02/19 16:51:58;48.970;0.67472;;;
3812;28/02/19 16:51:59;48.970;0.67472;;;
3813;28/02/19 16:52:00;48.970;0.67472;;;
3814;28/02/19 16:52:01;48.970;0.67472;;;
3815;28/02/19 16:52:02;48.970;0.67472;;;
3816;28/02/19 16:52:03;48.970;0.67472;;;
3817;28/02/19 16:52:04;48.970;0.67475;;;
3818;28/02/19 16:52:05;48.970;0.67475;;;
3819;28/02/19 16:52:06;48.970;0.67475;;;
3820;28/02/19 16:52:07;48.966;0.67483;;;
3821;28/02/19 16:52:08;48.966;0.67483;;;
3822;28/02/19 16:52:09;48.966;0.67483;;;
3823;28/02/19 16:52:10;48.966;0.67483;;;
3824;28/02/19 16:52:11;48.966;0.67483;;;
3825;28/02/19 16:52:12;48.968;0.67483;;;
3826;28/02/19 16:52:13;48.968;0.67479;;;
3827;28/02/19 16:52:14;48.968;0.67475;;;
3828;28/02/19 16:52:15;48.970;0.67472;;;
3829;28/02/19 16:52:16;48.970;0.67472;;;
3830;28/02/19 16:52:17;48.970;0.67472;;;
3831;28/02/19 16:52:18;48.970;0.67472;;;
3832;28/02/19 16:52:19;48.968;0.67472;;;
3833;28/02/19 16:52:20;48.968;0.67472;;;
3834;28/02/19 16:52:21;48.968;0.67472;;;
3835;28/02/19 16:52:22;48.968;0.67472;;;
3836;28/02/19 16:52:23;48.968;0.67475;;;
3837;28/02/19 16:52:24;48.970;0.67475;;;
3838;28/02/19 16:52:25;48.970;0.67475;;;
3839;28/02/19 16:52:26;48.970;0.67472;;;
3840;28/02/19 16:52:27;48.970;0.67472;;;
3841;28/02/19 16:52:28;48.970;0.67472;;;
3842;28/02/19 16:52:29;48.970;0.67472;;;
3843;28/02/19 16:52:30;48.968;0.67472;;;
3844;28/02/19 16:52:31;48.968;0.67472;;;
3845;28/02/19 16:52:32;48.968;0.67472;;;
3846;28/02/19 16:52:33;48.968;0.67472;;;
3847;28/02/19 16:52:34;48.968;0.67472;;;
3848;28/02/19 16:52:35;48.968;0.67472;;;
3849;28/02/19 16:52:36;48.968;0.67472;;;
3850;28/02/19 16:52:37;48.970;0.67472;;;
3851;28/02/19 16:52:38;48.970;0.67472;;;
3852;28/02/19 16:52:39;48.970;0.67472;;;
3853;28/02/19 16:52:40;48.970;0.67472;;;
3854;28/02/19 16:52:41;48.970;0.67472;;;
3855;28/02/19 16:52:42;48.972;0.67472;;;
3856;28/02/19 16:52:43;48.970;0.67472;;;
3857;28/02/19 16:52:44;48.970;0.67472;;;
3858;28/02/19 16:52:45;48.968;0.67479;;;
3859;28/02/19 16:52:46;48.968;0.67483;;;
3860;28/02/19 16:52:47;48.968;0.67479;;;
3861;28/02/19 16:52:48;48.968;0.67479;;;
3862;28/02/19 16:52:49;48.968;0.67479;;;
3863;28/02/19 16:52:50;48.970;0.67479;;;
3864;28/02/19 16:52:51;48.970;0.67483;;;
3865;28/02/19 16:52:52;48.970;0.67479;;;
3866;28/02/19 16:52:53;48.970;0.67479;;;
3867;28/02/19 16:52:54;48.970;0.67479;;;
3868;28/02/19 16:52:55;48.970;0.67475;;;
3869;28/02/19 16:52:56;48.970;0.67475;;;
3870;28/02/19 16:52:57;48.970;0.67475;;;
3871;28/02/19 16:52:58;48.968;0.67475;;;
3872;28/02/19 16:52:59;48.970;0.67475;;;
3873;28/02/19 16:53:00;48.970;0.67475;;;
3874;28/02/19 16:53:01;48.970;0.67475;;;
3875;28/02/19 16:53:02;48.970;0.67475;;;
3876;28/02/19 16:53:03;48.968;0.67475;;;
3877;28/02/19 16:53:04;48.968;0.67475;;;
3878;28/02/19 16:53:05;48.970;0.67475;;;
3879;28/02/19 16:53:06;48.968;0.67475;;;
3880;28/02/19 16:53:07;48.968;0.67475;;;
3881;28/02/19 16:53:08;48.970;0.67475;;;
3882;28/02/19 16:53:09;48.970;0.67475;;;
3883;28/02/19 16:53:10;48.970;0.67475;;;
3884;28/02/19 16:53:11;48.970;0.67475;;;
3885;28/02/19 16:53:12;48.968;0.67475;;;
3886;28/02/19 16:53:13;48.968;0.67475;;;
3887;28/02/19 16:53:14;48.968;0.67475;;;
3888;28/02/19 16:53:15;48.968;0.67475;;;
3889;28/02/19 16:53:16;48.968;0.67475;;;
3890;28/02/19 16:53:17;48.968;0.67475;;;
3891;28/02/19 16:53:18;48.968;0.67475;;;
3892;28/02/19 16:53:19;48.968;0.67475;;;
3893;28/02/19 16:53:20;48.968;0.67475;;;
3894;28/02/19 16:53:21;48.968;0.67475;;;
3895;28/02/19 16:53:22;48.968;0.67472;;;
3896;28/02/19 16:53:23;48.968;0.67472;;;
3897;28/02/19 16:53:24;48.968;0.67472;;;
3898;28/02/19 16:53:25;48.968;0.67475;;;
3899;28/02/19 16:53:26;48.970;0.67472;;;
3900;28/02/19 16:53:27;48.970;0.67472;;;
3901;28/02/19 16:53:28;48.972;0.67468;;;
3902;28/02/19 16:53:29;48.972;0.67472;;;
3903;28/02/19 16:53:30;48.972;0.67472;;;
3904;28/02/19 16:53:31;48.972;0.67472;;;
3905;28/02/19 16:53:32;48.968;0.67475;;;
3906;28/02/19 16:53:33;48.970;0.67468;;;
3907;28/02/19 16:53:34;48.970;0.67472;;;
3908;28/02/19 16:53:35;48.968;0.67472;;;
3909;28/02/19 16:53:36;48.968;0.67472;;;
3910;28/02/19 16:53:37;48.968;0.67472;;;
3911;28/02/19 16:53:38;48.968;0.67472;;;
3912;28/02/19 16:53:39;48.968;0.67472;;;
3913;28/02/19 16:53:40;48.968;0.67472;;;
3914;28/02/19 16:53:41;48.970;0.67472;;;
3915;28/02/19 16:53:42;48.968;0.67472;;;
3916;28/02/19 16:53:43;48.970;0.67472;;;
3917;28/02/19 16:53:44;48.970;0.67468;;;
3918;28/02/19 16:53:45;48.970;0.67468;;;
3919;28/02/19 16:53:46;48.970;0.67468;;;
3920;28/02/19 16:53:47;48.970;0.67472;;;
3921;28/02/19 16:53:48;48.970;0.67472;;;
3922;28/02/19 16:53:49;48.970;0.67468;;;
3923;28/02/19 16:53:50;48.970;0.67468;;;
3924;28/02/19 16:53:51;48.970;0.67468;;;
3925;28/02/19 16:53:52;48.968;0.67468;;;
3926;28/02/19 16:53:53;48.968;0.67468;;;
3927;28/02/19 16:53:54;48.970;0.67468;;;
3928;28/02/19 16:53:55;48.968;0.67468;;;
3929;28/02/19 16:53:56;48.970;0.67468;;;
3930;28/02/19 16:53:57;48.970;0.67468;;;
3931;28/02/19 16:53:58;48.968;0.67464;;;
3932;28/02/19 16:53:59;48.966;0.67472;;;
3933;28/02/19 16:54:00;48.970;0.67464;;;
3934;28/02/19 16:54:01;48.970;0.67464;;;
3935;28/02/19 16:54:02;48.970;0.67464;;;
3936;28/02/19 16:54:03;48.970;0.67464;;;
3937;28/02/19 16:54:04;48.968;0.67472;;;
3938;28/02/19 16:54:05;48.968;0.67475;;;
3939;28/02/19 16:54:06;48.968;0.67472;;;
3940;28/02/19 16:54:07;48.970;0.67475;;;
3941;28/02/19 16:54:08;48.970;0.67468;;;
3942;28/02/19 16:54:09;48.970;0.67468;;;
3943;28/02/19 16:54:10;48.970;0.67464;;;
3944;28/02/19 16:54:11;48.970;0.67464;;;
3945;28/02/19 16:54:12;48.970;0.67464;;;
3946;28/02/19 16:54:13;48.970;0.67464;;;
3947;28/02/19 16:54:14;48.970;0.67464;;;
3948;28/02/19 16:54:15;48.970;0.67468;;;
3949;28/02/19 16:54:16;48.970;0.67468;;;
3950;28/02/19 16:54:17;48.970;0.67464;;;
3951;28/02/19 16:54:18;48.970;0.67468;;;
3952;28/02/19 16:54:19;48.951;0.67472;;;
3953;28/02/19 16:54:20;48.962;0.67468;;;
3954;28/02/19 16:54:21;48.594;1.24495;;;
3955;28/02/19 16:54:22;48.307;1.24517;;;
3956;28/02/19 16:54:23;48.044;1.24525;;;
3957;28/02/19 16:54:24;47.808;1.24529;;;
3958;28/02/19 16:54:25;47.597;1.24529;;;
3959;28/02/19 16:54:26;47.416;1.24537;;;
3960;28/02/19 16:54:27;47.261;1.24537;;;
3961;28/02/19 16:54:28;47.137;1.24540;;;
3962;28/02/19 16:54:29;47.042;1.24548;;;
3963;28/02/19 16:54:30;18.510;1.24533;;;
3964;28/02/19 16:54:31;18.512;1.24544;;;
3965;28/02/19 16:54:32;18.512;1.24552;;;
3966;28/02/19 16:54:33;18.515;1.24640;;;
3967;28/02/19 16:54:34;18.515;1.24552;;;
3968;28/02/19 16:54:35;18.516;1.24556;;;
3969;28/02/19 16:54:36;18.516;1.24540;;;
3970;28/02/19 16:54:37;18.518;1.24540;;;
3971;28/02/19 16:54:38;18.518;1.24544;;;
3972;28/02/19 16:54:39;18.519;1.24537;;;
3973;28/02/19 16:54:40;18.518;1.24537;;;
3974;28/02/19 16:54:41;18.518;1.24537;;;
3975;28/02/19 16:54:42;18.518;1.24537;;;
3976;28/02/19 16:54:43;18.518;1.24540;;;
3977;28/02/19 16:54:44;18.518;1.24537;;;
3978;28/02/19 16:54:45;18.516;1.24537;;;
3979;28/02/19 16:54:46;18.516;1.24533;;;
3980;28/02/19 16:54:47;18.516;1.24533;;;
3981;28/02/19 16:54:48;18.515;1.24537;;;
3982;28/02/19 16:54:49;18.515;1.24529;;;
3983;28/02/19 16:54:50;18.513;1.24529;;;
3984;28/02/19 16:54:51;18.513;1.24521;;;
3985;28/02/19 16:54:52;18.512;1.24529;;;
3986;28/02/19 16:54:53;18.512;1.24521;;;
3987;28/02/19 16:54:54;18.510;1.24525;;;
3988;28/02/19 16:54:55;18.510;1.24495;;;
3989;28/02/19 16:54:56;18.510;1.24521;;;
3990;28/02/19 16:54:57;18.509;1.24540;;;
3991;28/02/19 16:54:58;18.509;1.24460;;;
3992;28/02/19 16:54:59;18.510;1.24506;;;
3993;28/02/19 16:55:00;18.510;1.24598;;;
3994;28/02/19 16:55:01;18.512;1.24525;;;
3995;28/02/19 16:55:02;18.512;1.24517;;;
3996;28/02/19 16:55:03;18.513;1.24510;;;
3997;28/02/19 16:55:04;18.513;1.24506;;;
3998;28/02/19 16:55:05;18.513;1.24506;;;
3999;28/02/19 16:55:06;18.513;1.24678;;;
4000;28/02/19 16:55:07;18.513;1.24491;;;
4001;28/02/19 16:55:08;18.513;1.24502;;;
4002;28/02/19 16:55:09;18.513;1.24651;;;
4003;28/02/19 16:55:10;18.513;1.25330;;;
4004;28/02/19 16:55:11;18.512;1.26608;;;
4005;28/02/19 16:55:12;18.512;1.26707;;;
4006;28/02/19 16:55:13;18.510;1.26661;;;
4007;28/02/19 16:55:14;18.510;1.26673;;;
4008;28/02/19 16:55:15;18.509;1.26688;;;
4009;28/02/19 16:55:16;18.509;1.26654;;;
4010;28/02/19 16:55:17;18.507;1.26669;;;
4011;28/02/19 16:55:18;18.507;1.26673;;;
4012;28/02/19 16:55:19;18.507;1.26661;;;
4013;28/02/19 16:55:20;18.507;1.26661;;;
4014;28/02/19 16:55:21;18.509;1.26654;;;
4015;28/02/19 16:55:22;18.509;1.26616;;;
4016;28/02/19 16:55:23;18.509;1.26646;;;
4017;28/02/19 16:55:24;18.507;1.25174;;;
4018;28/02/19 16:55:25;18.507;1.24933;;;
4019;28/02/19 16:55:26;18.507;1.24949;;;
4020;28/02/19 16:55:27;18.506;1.24933;;;
4021;28/02/19 16:55:28;18.506;1.24945;;;
4022;28/02/19 16:55:29;18.504;1.24929;;;
4023;28/02/19 16:55:30;18.504;1.24926;;;
4024;28/02/19 16:55:31;18.503;1.24937;;;
4025;28/02/19 16:55:32;18.503;1.24952;;;
4026;28/02/19 16:55:33;18.503;1.24952;;;
4027;28/02/19 16:55:34;18.501;1.24945;;;
4028;28/02/19 16:55:35;18.501;1.24903;;;
4029;28/02/19 16:55:36;18.501;1.24952;;;
4030;28/02/19 16:55:37;18.501;1.24929;;;
4031;28/02/19 16:55:38;18.500;1.24914;;;
4032;28/02/19 16:55:39;18.500;1.24929;;;
4033;28/02/19 16:55:40;18.499;1.24922;;;
4034;28/02/19 16:55:41;18.499;1.24846;;;
4035;28/02/19 16:55:42;18.497;1.24826;;;
4036;28/02/19 16:55:43;18.497;1.24823;;;
4037;28/02/19 16:55:44;18.496;1.24063;;;
4038;28/02/19 16:55:45;18.496;1.23976;;;
4039;28/02/19 16:55:46;18.496;1.23991;;;
4040;28/02/19 16:55:47;18.494;1.23987;;;
4041;28/02/19 16:55:48;18.494;1.24006;;;
4042;28/02/19 16:55:49;18.494;1.23972;;;
4043;28/02/19 16:55:50;18.494;1.24006;;;
4044;28/02/19 16:55:51;18.493;1.23968;;;
4045;28/02/19 16:55:52;18.493;1.24010;;;
4046;28/02/19 16:55:53;18.493;1.23995;;;
4047;28/02/19 16:55:54;18.493;1.23964;;;
4048;28/02/19 16:55:55;18.493;1.24022;;;
4049;28/02/19 16:55:56;18.493;1.23999;;;
4050;28/02/19 16:55:57;18.493;1.23640;;;
4051;28/02/19 16:55:58;18.491;1.23648;;;
4052;28/02/19 16:55:59;18.491;1.23640;;;
4053;28/02/19 16:56:00;18.491;1.23781;;;
4054;28/02/19 16:56:01;18.490;1.23682;;;
4055;28/02/19 16:56:02;18.488;1.23682;;;
4056;28/02/19 16:56:03;18.488;1.23617;;;
4057;28/02/19 16:56:04;18.487;1.23651;;;
4058;28/02/19 16:56:05;18.487;1.23644;;;
4059;28/02/19 16:56:06;18.487;1.23655;;;
4060;28/02/19 16:56:07;18.485;1.23651;;;
4061;28/02/19 16:56:08;18.485;1.23648;;;
4062;28/02/19 16:56:09;18.484;1.23594;;;
4063;28/02/19 16:56:10;18.484;1.23655;;;
4064;28/02/19 16:56:11;18.482;1.23644;;;
4065;28/02/19 16:56:12;18.482;1.23655;;;
4066;28/02/19 16:56:13;18.482;1.23648;;;
4067;28/02/19 16:56:14;18.481;1.23648;;;
4068;28/02/19 16:56:15;18.481;1.23648;;;
4069;28/02/19 16:56:16;18.481;1.23644;;;
4070;28/02/19 16:56:17;18.479;1.23648;;;
4071;28/02/19 16:56:18;18.479;1.23644;;;
4072;28/02/19 16:56:19;18.479;1.23644;;;
4073;28/02/19 16:56:20;18.478;1.23644;;;
4074;28/02/19 16:56:21;18.478;1.23640;;;
4075;28/02/19 16:56:22;18.478;1.23640;;;
4076;28/02/19 16:56:23;18.478;1.23640;;;
4077;28/02/19 16:56:24;18.478;1.23636;;;
4078;28/02/19 16:56:25;18.476;1.23636;;;
4079;28/02/19 16:56:26;18.476;1.23636;;;
4080;28/02/19 16:56:27;18.475;1.23636;;;
4081;28/02/19 16:56:28;18.475;1.23632;;;
4082;28/02/19 16:56:29;18.473;1.23636;;;
4083;28/02/19 16:56:30;18.473;1.23632;;;
4084;28/02/19 16:56:31;18.472;1.23503;;;
4085;28/02/19 16:56:32;18.472;1.23499;;;
4086;28/02/19 16:56:33;18.472;1.23495;;;
4087;28/02/19 16:56:34;18.472;1.23499;;;
4088;28/02/19 16:56:35;18.470;1.23495;;;
4089;28/02/19 16:56:36;18.470;1.23491;;;
4090;28/02/19 16:56:37;18.470;1.23491;;;
4091;28/02/19 16:56:38;18.470;1.23491;;;
4092;28/02/19 16:56:39;18.472;1.23491;;;
4093;28/02/19 16:56:40;18.472;1.23487;;;
4094;28/02/19 16:56:41;18.472;1.23487;;;
4095;28/02/19 16:56:42;18.472;1.23484;;;
4096;28/02/19 16:56:43;18.472;1.23484;;;
4097;28/02/19 16:56:44;18.472;1.23484;;;
4098;28/02/19 16:56:45;18.470;1.23484;;;
4099;28/02/19 16:56:46;18.470;1.23484;;;
4100;28/02/19 16:56:47;18.470;1.23480;;;
4101;28/02/19 16:56:48;18.470;1.23484;;;
4102;28/02/19 16:56:49;18.470;1.23484;;;
4103;28/02/19 16:56:50;18.470;1.23480;;;
4104;28/02/19 16:56:51;18.470;1.23480;;;
4105;28/02/19 16:56:52;18.470;1.23484;;;
4106;28/02/19 16:56:53;18.470;1.23476;;;
4107;28/02/19 16:56:54;18.470;1.23480;;;
4108;28/02/19 16:56:55;18.470;1.23476;;;
4109;28/02/19 16:56:56;18.470;1.23480;;;
4110;28/02/19 16:56:57;18.470;1.23476;;;
4111;28/02/19 16:56:58;18.470;1.23480;;;
4112;28/02/19 16:56:59;18.470;1.23476;;;
4113;28/02/19 16:57:00;18.470;1.23472;;;
4114;28/02/19 16:57:01;18.470;1.23472;;;
4115;28/02/19 16:57:02;18.470;1.23472;;;
4116;28/02/19 16:57:03;18.469;1.23472;;;
4117;28/02/19 16:57:04;18.469;1.23468;;;
4118;28/02/19 16:57:05;18.469;1.23468;;;
4119;28/02/19 16:57:06;18.467;1.23472;;;
4120;28/02/19 16:57:07;18.467;1.23468;;;
4121;28/02/19 16:57:08;18.466;1.23468;;;
4122;28/02/19 16:57:09;18.466;1.23468;;;
4123;28/02/19 16:57:10;18.466;1.23465;;;
4124;28/02/19 16:57:11;18.464;1.23465;;;
4125;28/02/19 16:57:12;18.464;1.23465;;;
4126;28/02/19 16:57:13;18.464;1.23461;;;
4127;28/02/19 16:57:14;18.463;1.23461;;;
4128;28/02/19 16:57:15;18.463;1.23461;;;
4129;28/02/19 16:57:16;18.463;1.23465;;;
4130;28/02/19 16:57:17;18.461;1.23465;;;
4131;28/02/19 16:57:18;18.461;1.23461;;;
4132;28/02/19 16:57:19;18.461;1.23461;;;
4133;28/02/19 16:57:20;18.460;1.23457;;;
4134;28/02/19 16:57:21;18.460;1.23457;;;
4135;28/02/19 16:57:22;18.460;1.23461;;;
4136;28/02/19 16:57:23;18.460;1.23453;;;
4137;28/02/19 16:57:24;18.458;1.23457;;;
4138;28/02/19 16:57:25;18.458;1.23457;;;
4139;28/02/19 16:57:26;18.458;1.23453;;;
4140;28/02/19 16:57:27;18.457;1.23457;;;
4141;28/02/19 16:57:28;18.457;1.23457;;;
4142;28/02/19 16:57:29;18.457;1.23453;;;
4143;28/02/19 16:57:30;18.455;1.23346;;;
4144;28/02/19 16:57:31;18.455;1.23339;;;
4145;28/02/19 16:57:32;18.455;1.23342;;;
4146;28/02/19 16:57:33;18.455;1.23339;;;
4147;28/02/19 16:57:34;18.454;1.23339;;;
4148;28/02/19 16:57:35;18.454;1.23339;;;
4149;28/02/19 16:57:36;18.454;1.23339;;;
4150;28/02/19 16:57:37;18.454;1.23331;;;
4151;28/02/19 16:57:38;18.454;1.23335;;;
4152;28/02/19 16:57:39;18.454;1.23335;;;
4153;28/02/19 16:57:40;18.452;1.23339;;;
4154;28/02/19 16:57:41;18.452;1.23331;;;
4155;28/02/19 16:57:42;18.452;1.23331;;;
4156;28/02/19 16:57:43;18.452;1.23331;;;
4157;28/02/19 16:57:44;18.452;1.23331;;;
4158;28/02/19 16:57:45;18.452;1.23331;;;
4159;28/02/19 16:57:46;18.451;1.23335;;;
4160;28/02/19 16:57:47;18.451;1.23327;;;
4161;28/02/19 16:57:48;18.449;1.23327;;;
4162;28/02/19 16:57:49;18.449;1.23327;;;
4163;28/02/19 16:57:50;18.448;1.23327;;;
4164;28/02/19 16:57:51;18.448;1.23327;;;
4165;28/02/19 16:57:52;18.447;1.23323;;;
4166;28/02/19 16:57:53;18.447;1.23327;;;
4167;28/02/19 16:57:54;18.447;1.23331;;;
4168;28/02/19 16:57:55;18.445;1.23327;;;
4169;28/02/19 16:57:56;18.445;1.23327;;;
4170;28/02/19 16:57:57;18.444;1.23327;;;
4171;28/02/19 16:57:58;18.444;1.23327;;;
4172;28/02/19 16:57:59;18.444;1.23323;;;
4173;28/02/19 16:58:00;18.444;1.23327;;;
4174;28/02/19 16:58:01;18.442;1.23320;;;
4175;28/02/19 16:58:02;18.442;1.23327;;;
4176;28/02/19 16:58:03;18.442;1.23323;;;
4177;28/02/19 16:58:04;18.442;1.23323;;;
4178;28/02/19 16:58:05;18.441;1.23320;;;
4179;28/02/19 16:58:06;18.441;1.23320;;;
4180;28/02/19 16:58:07;18.441;1.23320;;;
4181;28/02/19 16:58:08;18.439;1.23320;;;
4182;28/02/19 16:58:09;18.439;1.23320;;;
4183;28/02/19 16:58:10;18.439;1.23320;;;
4184;28/02/19 16:58:11;18.438;1.23316;;;
4185;28/02/19 16:58:12;18.438;1.23316;;;
4186;28/02/19 16:58:13;18.438;1.23323;;;
4187;28/02/19 16:58:14;18.436;1.23316;;;
4188;28/02/19 16:58:15;18.436;1.23312;;;
4189;28/02/19 16:58:16;18.436;1.23312;;;
4190;28/02/19 16:58:17;18.436;1.23312;;;
4191;28/02/19 16:58:18;18.435;1.23316;;;
4192;28/02/19 16:58:19;18.435;1.23312;;;
4193;28/02/19 16:58:20;18.435;1.23312;;;
4194;28/02/19 16:58:21;18.433;1.23312;;;
4195;28/02/19 16:58:22;18.433;1.23308;;;
4196;28/02/19 16:58:23;18.433;1.23304;;;
4197;28/02/19 16:58:24;18.433;1.23308;;;
4198;28/02/19 16:58:25;18.432;1.23304;;;
4199;28/02/19 16:58:26;18.432;1.23308;;;
4200;28/02/19 16:58:27;18.432;1.23308;;;
4201;28/02/19 16:58:28;18.430;1.23304;;;
4202;28/02/19 16:58:29;18.430;1.23308;;;
4203;28/02/19 16:58:30;18.430;1.23304;;;
4204;28/02/19 16:58:31;18.430;1.23308;;;
4205;28/02/19 16:58:32;18.430;1.23304;;;
4206;28/02/19 16:58:33;18.429;1.23308;;;
4207;28/02/19 16:58:34;18.429;1.23304;;;
4208;28/02/19 16:58:35;18.429;1.23304;;;
4209;28/02/19 16:58:36;18.429;1.23301;;;
4210;28/02/19 16:58:37;18.429;1.23304;;;
4211;28/02/19 16:58:38;18.429;1.23301;;;
4212;28/02/19 16:58:39;18.429;1.23304;;;
4213;28/02/19 16:58:40;18.429;1.23304;;;
4214;28/02/19 16:58:41;18.429;1.23301;;;
4215;28/02/19 16:58:42;18.427;1.23301;;;
4216;28/02/19 16:58:43;18.427;1.23301;;;
4217;28/02/19 16:58:44;18.427;1.23301;;;
4218;28/02/19 16:58:45;18.427;1.23301;;;
4219;28/02/19 16:58:46;18.427;1.23297;;;
4220;28/02/19 16:58:47;18.426;1.23301;;;
4221;28/02/19 16:58:48;18.426;1.23297;;;
4222;28/02/19 16:58:49;18.426;1.23304;;;
4223;28/02/19 16:58:50;18.426;1.23301;;;
4224;28/02/19 16:58:51;18.426;1.23297;;;
4225;28/02/19 16:58:52;18.426;1.23297;;;
4226;28/02/19 16:58:53;18.426;1.23301;;;
4227;28/02/19 16:58:54;18.426;1.23320;;;
4228;28/02/19 16:58:55;18.426;1.23297;;;
4229;28/02/19 16:58:56;18.426;1.23297;;;
4230;28/02/19 16:58:57;18.426;1.23297;;;
4231;28/02/19 16:58:58;18.426;1.23293;;;
4232;28/02/19 16:58:59;18.426;1.23293;;;
4233;28/02/19 16:59:00;18.426;1.23297;;;
4234;28/02/19 16:59:01;18.426;1.23297;;;
4235;28/02/19 16:59:02;18.426;1.23293;;;
4236;28/02/19 16:59:03;18.424;1.23293;;;
4237;28/02/19 16:59:04;18.424;1.23289;;;
4238;28/02/19 16:59:05;18.424;1.23293;;;
4239;28/02/19 16:59:06;18.424;1.23297;;;
4240;28/02/19 16:59:07;18.423;1.23293;;;
4241;28/02/19 16:59:08;18.423;1.23293;;;
4242;28/02/19 16:59:09;18.423;1.23289;;;
